user_id,signup_date,acquisition_channel,ab_test_group,age_groups,device
U07662,2025-02-02,Organic,Control,18-24,Desktop
U07663,2025-03-09,Facebook,Variant,35-44,Mobile
U07664,2025-01-15,Facebook,Control,35-44,Mobile
U07665,2025-03-17,Facebook,Control,35-44,Mobile
U07666,2025-03-16,Organic,Control,18-24,Desktop
U07667,2025-02-02,Instagram,Control,35-44,Mobile
U07668,2025-01-07,Organic,Variant,45+,Tablet
U07669,2025-02-28,Instagram,Variant,45+,Mobile
U07670,2025-01-23,Instagram,Control,25-34,Desktop
U07671,2025-02-17,Instagram,Control,45+,Mobile
U07672,2025-01-05,TikTok,Variant,25-34,Tablet
U07673,2025-03-08,Organic,Control,25-34,Mobile
U07674,2025-01-03,TikTok,Variant,25-34,Mobile
U07675,2025-01-04,Organic,Variant,45+,Desktop
U07676,2025-03-05,TikTok,Control,25-34,Mobile
U07677,2025-03-08,Facebook,Variant,18-24,Mobile
U07678,2025-01-17,Organic,Variant,45+,Desktop
U07679,2025-03-05,Facebook,Variant,45+,Mobile
U07680,2025-03-01,Instagram,Control,18-24,Mobile
U07681,2025-02-16,Google Ads,Control,18-24,Mobile
U07682,2025-01-13,Organic,Variant,18-24,Tablet
U07683,2025-01-13,Referral,Control,35-44,Mobile
U07684,2025-03-30,Facebook,Variant,45+,Mobile
U07685,2025-01-31,Facebook,Variant,18-24,Mobile
U07686,2025-01-11,Facebook,Variant,35-44,Desktop
U07687,2025-02-09,Facebook,Variant,25-34,Mobile
U07688,2025-02-24,Google Ads,Control,35-44,Tablet
U07689,2025-02-25,Facebook,Control,18-24,Tablet
U07690,2025-03-05,Instagram,Variant,45+,Tablet
U07691,2025-02-19,Google Ads,Control,45+,Mobile
U07692,2025-01-31,Instagram,Control,35-44,Mobile
U07693,2025-01-29,Referral,Variant,35-44,Mobile
U07694,2025-01-31,TikTok,Variant,45+,Tablet
U07695,2025-03-14,Facebook,Variant,18-24,Desktop
U07696,2025-03-27,Instagram,Variant,35-44,Mobile
U07697,2025-03-21,Instagram,Control,18-24,Mobile
U07698,2025-01-28,TikTok,Variant,45+,Mobile
U07699,2025-03-25,Google Ads,Control,35-44,Tablet
U07700,2025-03-22,Facebook,Variant,25-34,Mobile
U07701,2025-02-27,TikTok,Variant,18-24,Desktop
U07702,2025-02-12,Instagram,Variant,45+,Desktop
U07703,2025-01-24,Google Ads,Control,18-24,Desktop
U07704,2025-03-31,TikTok,Control,35-44,Desktop
U07705,2025-03-06,Facebook,Control,18-24,Mobile
U07706,2025-03-12,Facebook,Control,18-24,Mobile
U07707,2025-03-06,Instagram,Variant,18-24,Mobile
U07708,2025-03-11,Organic,Control,25-34,Mobile
U07709,2025-01-11,Google Ads,Control,35-44,Mobile
U07710,2025-03-18,Organic,Variant,45+,Mobile
U07711,2025-01-23,Facebook,Control,25-34,Mobile
U07712,2025-01-28,TikTok,Variant,35-44,Mobile
U07713,2025-03-16,Facebook,Variant,45+,Mobile
U07714,2025-01-10,TikTok,Control,18-24,Mobile
U07715,2025-03-27,Referral,Variant,18-24,Mobile
U07716,2025-03-25,Facebook,Control,35-44,Desktop
U07717,2025-02-18,TikTok,Control,45+,Mobile
U07718,2025-02-15,Google Ads,Variant,35-44,Mobile
U07719,2025-02-11,Google Ads,Variant,45+,Mobile
U07720,2025-01-20,Facebook,Control,18-24,Mobile
U07721,2025-02-20,Organic,Variant,25-34,Mobile
U07722,2025-03-22,Instagram,Variant,35-44,Mobile
U07723,2025-02-23,Google Ads,Control,25-34,Mobile
U07724,2025-02-27,Google Ads,Variant,25-34,Mobile
U07725,2025-02-20,Facebook,Variant,35-44,Mobile
U07726,2025-01-08,Google Ads,Control,25-34,Tablet
U07727,2025-02-28,Facebook,Variant,25-34,Mobile
U07728,2025-03-17,Instagram,Variant,45+,Mobile
U07729,2025-01-03,TikTok,Control,35-44,Mobile
U07730,2025-02-27,Facebook,Control,25-34,Mobile
U07731,2025-01-03,Google Ads,Control,45+,Mobile
U07732,2025-03-27,Google Ads,Control,45+,Mobile
U07733,2025-01-01,Google Ads,Variant,45+,Mobile
U07734,2025-03-05,Google Ads,Control,35-44,Mobile
U07735,2025-03-21,Instagram,Variant,25-34,Mobile
U07736,2025-01-16,Google Ads,Variant,45+,Mobile
U07737,2025-01-19,Facebook,Control,25-34,Desktop
U07738,2025-02-01,Google Ads,Variant,25-34,Desktop
U07739,2025-03-02,Facebook,Variant,25-34,Mobile
U07740,2025-01-19,Google Ads,Control,18-24,Mobile
U07741,2025-01-11,Google Ads,Variant,35-44,Mobile
U07742,2025-02-26,Organic,Variant,45+,Mobile
U07743,2025-03-13,Instagram,Control,25-34,Mobile
U07744,2025-03-28,Facebook,Control,25-34,Tablet
U07745,2025-01-14,TikTok,Variant,45+,Desktop
U07746,2025-02-26,Instagram,Variant,18-24,Mobile
U07747,2025-01-05,Facebook,Variant,45+,Tablet
U07748,2025-01-22,Google Ads,Control,18-24,Mobile
U07749,2025-02-15,Facebook,Variant,18-24,Mobile
U07750,2025-03-11,TikTok,Variant,25-34,Desktop
U07751,2025-02-19,Instagram,Variant,25-34,Desktop
U07752,2025-02-28,Google Ads,Control,18-24,Desktop
U07753,2025-01-20,Google Ads,Variant,18-24,Mobile
U07754,2025-03-21,TikTok,Variant,45+,Mobile
U07755,2025-03-15,Facebook,Control,35-44,Desktop
U07756,2025-01-17,Organic,Control,25-34,Desktop
U07757,2025-02-03,Instagram,Control,45+,Desktop
U07758,2025-03-13,Instagram,Variant,25-34,Mobile
U07759,2025-03-07,Google Ads,Variant,45+,Mobile
U07760,2025-02-16,Facebook,Control,25-34,Desktop
U07761,2025-01-08,Instagram,Control,45+,Mobile
U07762,2025-01-21,Facebook,Variant,45+,Mobile
U07763,2025-02-22,Instagram,Control,18-24,Mobile
U07764,2025-03-09,Facebook,Control,18-24,Desktop
U07765,2025-02-28,Referral,Control,45+,Mobile
U07766,2025-02-03,Organic,Control,35-44,Mobile
U07767,2025-02-13,Google Ads,Variant,35-44,Mobile
U07768,2025-01-12,Instagram,Control,18-24,Mobile
U07769,2025-01-28,Google Ads,Control,18-24,Mobile
U07770,2025-02-20,Instagram,Variant,25-34,Desktop
U07771,2025-02-22,Facebook,Control,35-44,Mobile
U07772,2025-03-16,Facebook,Control,45+,Mobile
U07773,2025-03-11,Facebook,Variant,35-44,Mobile
U07774,2025-01-18,Google Ads,Control,35-44,Mobile
U07775,2025-02-18,Organic,Variant,18-24,Mobile
U07776,2025-01-06,Instagram,Variant,35-44,Mobile
U07777,2025-03-19,Organic,Control,45+,Mobile
U07778,2025-02-13,Facebook,Control,35-44,Desktop
U07779,2025-02-17,Facebook,Variant,18-24,Tablet
U07780,2025-02-02,TikTok,Control,45+,Mobile
U07781,2025-03-26,Google Ads,Variant,25-34,Desktop
U07782,2025-01-19,Facebook,Variant,45+,Desktop
U07783,2025-03-07,Google Ads,Control,25-34,Mobile
U07784,2025-01-09,Google Ads,Control,18-24,Desktop
U07785,2025-03-17,Facebook,Variant,45+,Desktop
U07786,2025-02-24,Google Ads,Control,25-34,Mobile
U07787,2025-01-27,Facebook,Variant,25-34,Tablet
U07788,2025-01-12,TikTok,Control,18-24,Mobile
U07789,2025-02-25,Google Ads,Variant,45+,Desktop
U07790,2025-01-09,Instagram,Control,45+,Desktop
U07791,2025-01-02,Facebook,Control,35-44,Mobile
U07792,2025-01-27,Referral,Control,18-24,Mobile
U07793,2025-03-04,Referral,Variant,25-34,Tablet
U07794,2025-01-05,TikTok,Control,25-34,Mobile
U07795,2025-01-14,Organic,Control,18-24,Mobile
U07796,2025-01-02,Instagram,Control,18-24,Desktop
U07797,2025-01-28,Google Ads,Control,45+,Desktop
U07798,2025-03-27,Facebook,Control,35-44,Mobile
U07799,2025-03-03,Facebook,Control,18-24,Mobile
U07800,2025-01-29,Google Ads,Variant,25-34,Mobile
U07801,2025-02-05,TikTok,Control,45+,Mobile
U07802,2025-01-07,TikTok,Control,35-44,Desktop
U07803,2025-01-02,Facebook,Variant,25-34,Mobile
U07804,2025-01-03,Google Ads,Variant,18-24,Mobile
U07805,2025-01-11,Instagram,Variant,25-34,Mobile
U07806,2025-01-26,Instagram,Control,35-44,Mobile
U07807,2025-03-23,Facebook,Variant,25-34,Mobile
U07808,2025-03-05,Facebook,Control,25-34,Mobile
U07809,2025-01-23,Google Ads,Variant,35-44,Mobile
U07810,2025-02-01,Google Ads,Control,35-44,Mobile
U07811,2025-03-16,TikTok,Variant,25-34,Mobile
U07812,2025-01-13,Facebook,Variant,35-44,Mobile
U07813,2025-03-02,Organic,Variant,35-44,Mobile
U07814,2025-02-26,Instagram,Control,25-34,Tablet
U07815,2025-03-09,TikTok,Variant,18-24,Desktop
U07816,2025-02-26,TikTok,Control,25-34,Mobile
U07817,2025-01-09,Facebook,Variant,35-44,Tablet
U07818,2025-01-15,Instagram,Control,25-34,Mobile
U07819,2025-03-23,Instagram,Control,35-44,Tablet
U07820,2025-01-03,Google Ads,Variant,18-24,Desktop
U07821,2025-03-30,Google Ads,Variant,25-34,Mobile
U07822,2025-03-23,Facebook,Variant,45+,Mobile
U07823,2025-02-18,Facebook,Control,45+,Mobile
U07824,2025-02-27,Google Ads,Variant,35-44,Mobile
U07825,2025-01-07,Organic,Variant,45+,Desktop
U07826,2025-03-24,Instagram,Variant,45+,Tablet
U07827,2025-01-03,Facebook,Control,45+,Mobile
U07828,2025-01-10,Facebook,Variant,25-34,Desktop
U07829,2025-02-25,Facebook,Variant,25-34,Desktop
U07830,2025-01-14,TikTok,Control,25-34,Mobile
U07831,2025-03-16,Google Ads,Control,18-24,Tablet
U07832,2025-01-01,TikTok,Variant,18-24,Mobile
U07833,2025-01-26,Instagram,Control,45+,Mobile
U07834,2025-02-23,Instagram,Control,45+,Mobile
U07835,2025-01-09,Facebook,Variant,45+,Mobile
U07836,2025-01-10,TikTok,Control,25-34,Mobile
U07837,2025-03-07,TikTok,Control,18-24,Mobile
U07838,2025-02-04,Google Ads,Control,35-44,Mobile
U07839,2025-02-11,Facebook,Control,45+,Desktop
U07840,2025-02-28,Referral,Control,18-24,Desktop
U07841,2025-03-21,Referral,Control,18-24,Mobile
U07842,2025-03-14,Google Ads,Control,35-44,Mobile
U07843,2025-03-03,Google Ads,Control,18-24,Mobile
U07844,2025-03-23,TikTok,Variant,45+,Tablet
U07845,2025-03-02,Instagram,Variant,18-24,Mobile
U07846,2025-01-20,TikTok,Control,18-24,Mobile
U07847,2025-03-21,Organic,Variant,35-44,Mobile
U07848,2025-02-23,Instagram,Control,45+,Mobile
U07849,2025-03-09,TikTok,Control,18-24,Mobile
U07850,2025-01-11,Instagram,Variant,18-24,Desktop
U07851,2025-02-21,Google Ads,Control,18-24,Tablet
U07852,2025-01-25,TikTok,Control,25-34,Tablet
U07853,2025-02-17,Google Ads,Control,25-34,Mobile
U07854,2025-01-20,Referral,Variant,25-34,Mobile
U07855,2025-02-11,Facebook,Control,18-24,Tablet
U07856,2025-01-28,Instagram,Variant,45+,Mobile
U07857,2025-01-06,TikTok,Variant,25-34,Mobile
U07858,2025-03-14,Facebook,Variant,25-34,Mobile
U07859,2025-03-23,Google Ads,Variant,18-24,Mobile
U07860,2025-02-19,Facebook,Variant,18-24,Tablet
U07861,2025-03-25,Google Ads,Variant,18-24,Tablet
U07862,2025-03-05,Referral,Control,18-24,Mobile
U07863,2025-02-01,Google Ads,Control,45+,Desktop
U07864,2025-03-21,TikTok,Variant,45+,Mobile
U07865,2025-01-11,Organic,Control,45+,Desktop
U07866,2025-01-22,Instagram,Control,18-24,Mobile
U07867,2025-01-31,Google Ads,Control,25-34,Tablet
U07868,2025-02-01,TikTok,Control,35-44,Mobile
U07869,2025-01-05,TikTok,Variant,18-24,Desktop
U07870,2025-01-09,Instagram,Control,35-44,Mobile
U07871,2025-03-03,Google Ads,Variant,45+,Tablet
U07872,2025-01-11,Instagram,Variant,18-24,Mobile
U07873,2025-01-07,Organic,Control,35-44,Tablet
U07874,2025-01-10,Facebook,Control,35-44,Mobile
U07875,2025-03-05,Instagram,Control,45+,Tablet
U07876,2025-02-25,TikTok,Control,35-44,Desktop
U07877,2025-03-29,TikTok,Control,25-34,Desktop
U07878,2025-03-03,TikTok,Variant,45+,Mobile
U07879,2025-03-19,Instagram,Control,18-24,Mobile
U07880,2025-03-09,Google Ads,Control,25-34,Desktop
U07881,2025-02-20,Instagram,Variant,35-44,Mobile
U07882,2025-03-26,Instagram,Variant,45+,Mobile
U07883,2025-01-04,Instagram,Control,25-34,Desktop
U07884,2025-01-29,TikTok,Variant,25-34,Tablet
U07885,2025-03-09,Organic,Control,25-34,Desktop
U07886,2025-02-25,Facebook,Control,18-24,Mobile
U07887,2025-02-24,Google Ads,Control,45+,Mobile
U07888,2025-01-28,Instagram,Variant,35-44,Mobile
U07889,2025-03-29,Google Ads,Variant,18-24,Mobile
U07890,2025-01-25,Google Ads,Control,45+,Desktop
U07891,2025-03-24,Google Ads,Variant,35-44,Mobile
U07892,2025-02-12,Instagram,Control,35-44,Mobile
U07893,2025-01-28,TikTok,Control,45+,Mobile
U07894,2025-01-24,Facebook,Control,35-44,Tablet
U07895,2025-03-04,Google Ads,Variant,25-34,Mobile
U07896,2025-02-04,Facebook,Variant,18-24,Mobile
U07897,2025-03-14,TikTok,Control,35-44,Mobile
U07898,2025-03-09,TikTok,Variant,18-24,Mobile
U07899,2025-03-22,Facebook,Variant,35-44,Mobile
U07900,2025-01-02,Organic,Variant,18-24,Desktop
U07901,2025-03-15,TikTok,Variant,25-34,Mobile
U07902,2025-03-17,TikTok,Variant,18-24,Mobile
U07903,2025-02-25,Facebook,Variant,25-34,Desktop
U07904,2025-03-22,TikTok,Variant,45+,Mobile
U07905,2025-01-21,Instagram,Variant,25-34,Mobile
U07906,2025-01-18,Facebook,Variant,45+,Mobile
U07907,2025-01-23,TikTok,Control,35-44,Mobile
U07908,2025-02-07,Google Ads,Control,45+,Mobile
U07909,2025-03-22,TikTok,Control,45+,Desktop
U07910,2025-01-02,Organic,Variant,35-44,Mobile
U07911,2025-03-17,Instagram,Variant,18-24,Mobile
U07912,2025-03-24,Facebook,Control,25-34,Mobile
U07913,2025-01-25,Organic,Control,18-24,Mobile
U07914,2025-01-24,Google Ads,Control,35-44,Mobile
U07915,2025-01-29,TikTok,Variant,45+,Mobile
U07916,2025-02-16,Instagram,Variant,45+,Mobile
U07917,2025-02-25,Google Ads,Variant,45+,Tablet
U07918,2025-03-07,Google Ads,Control,18-24,Mobile
U07919,2025-02-23,Google Ads,Variant,25-34,Mobile
U07920,2025-01-09,TikTok,Control,25-34,Mobile
U07921,2025-01-08,Google Ads,Control,35-44,Mobile
U07922,2025-01-10,Facebook,Variant,35-44,Mobile
U07923,2025-02-08,TikTok,Variant,18-24,Mobile
U07924,2025-01-07,TikTok,Variant,35-44,Mobile
U07925,2025-03-18,Facebook,Variant,45+,Desktop
U07926,2025-03-21,Facebook,Control,25-34,Mobile
U07927,2025-02-13,Facebook,Variant,18-24,Desktop
U07928,2025-01-24,Instagram,Variant,45+,Desktop
U07929,2025-03-08,Instagram,Control,18-24,Mobile
U07930,2025-01-31,TikTok,Control,25-34,Mobile
U07931,2025-03-28,Google Ads,Control,25-34,Mobile
U07932,2025-03-18,TikTok,Variant,35-44,Mobile
U07933,2025-02-13,Facebook,Variant,45+,Tablet
U07934,2025-03-06,Facebook,Variant,25-34,Mobile
U07935,2025-01-25,Facebook,Control,45+,Desktop
U07936,2025-01-31,TikTok,Variant,25-34,Tablet
U07937,2025-03-11,Google Ads,Variant,35-44,Desktop
U07938,2025-03-01,TikTok,Control,45+,Mobile
U07939,2025-02-26,Facebook,Variant,18-24,Mobile
U07940,2025-03-22,TikTok,Variant,45+,Mobile
U07941,2025-03-08,Google Ads,Control,25-34,Mobile
U07942,2025-03-23,Referral,Variant,18-24,Mobile
U07943,2025-02-03,TikTok,Control,25-34,Mobile
U07944,2025-01-02,Instagram,Control,35-44,Desktop
U07945,2025-01-13,Facebook,Control,35-44,Mobile
U07946,2025-01-10,Organic,Variant,18-24,Mobile
U07947,2025-02-24,TikTok,Variant,35-44,Mobile
U07948,2025-03-18,Instagram,Variant,18-24,Mobile
U07949,2025-03-21,Instagram,Variant,35-44,Desktop
U07950,2025-02-23,Facebook,Control,35-44,Mobile
U07951,2025-03-30,Facebook,Control,18-24,Desktop
U07952,2025-03-02,Organic,Variant,25-34,Mobile
U07953,2025-01-24,Organic,Variant,35-44,Mobile
U07954,2025-03-22,Instagram,Control,35-44,Mobile
U07955,2025-02-23,Referral,Variant,35-44,Mobile
U07956,2025-01-05,Instagram,Control,45+,Mobile
U07957,2025-01-28,Facebook,Control,45+,Mobile
U07958,2025-03-21,Instagram,Variant,45+,Mobile
U07959,2025-03-19,Google Ads,Control,18-24,Desktop
U07960,2025-01-11,Instagram,Variant,18-24,Mobile
U07961,2025-02-21,Organic,Control,18-24,Mobile
U07962,2025-03-20,Facebook,Control,18-24,Desktop
U07963,2025-02-11,Google Ads,Control,45+,Mobile
U07964,2025-03-07,TikTok,Variant,35-44,Mobile
U07965,2025-02-01,Google Ads,Control,25-34,Mobile
U07966,2025-02-13,Referral,Variant,35-44,Desktop
U07967,2025-02-26,Organic,Control,25-34,Desktop
U07968,2025-02-20,Google Ads,Variant,25-34,Mobile
U07969,2025-03-04,TikTok,Variant,35-44,Mobile
U07970,2025-02-14,Instagram,Variant,18-24,Mobile
U07971,2025-01-16,Instagram,Variant,18-24,Mobile
U07972,2025-03-14,Facebook,Variant,35-44,Tablet
U07973,2025-02-19,Facebook,Control,35-44,Tablet
U07974,2025-03-23,Instagram,Variant,25-34,Mobile
U07975,2025-03-28,Instagram,Variant,45+,Mobile
U07976,2025-01-28,TikTok,Control,35-44,Mobile
U07977,2025-03-28,Facebook,Variant,25-34,Mobile
U07978,2025-03-19,Facebook,Control,45+,Mobile
U07979,2025-02-10,TikTok,Control,35-44,Mobile
U07980,2025-03-15,TikTok,Control,25-34,Desktop
U07981,2025-03-12,Google Ads,Control,35-44,Mobile
U07982,2025-03-06,TikTok,Variant,35-44,Mobile
U07983,2025-02-18,Organic,Control,35-44,Mobile
U07984,2025-01-18,TikTok,Variant,35-44,Tablet
U07985,2025-03-10,Facebook,Control,35-44,Mobile
U07986,2025-03-04,TikTok,Variant,18-24,Mobile
U07987,2025-01-05,Referral,Control,45+,Mobile
U07988,2025-01-02,Organic,Control,25-34,Mobile
U07989,2025-01-09,Facebook,Variant,25-34,Desktop
U07990,2025-03-28,Instagram,Variant,35-44,Mobile
U07991,2025-02-27,TikTok,Variant,45+,Mobile
U07992,2025-01-15,Referral,Variant,45+,Desktop
U07993,2025-02-25,Organic,Variant,45+,Mobile
U07994,2025-03-04,Google Ads,Control,35-44,Mobile
U07995,2025-01-01,Google Ads,Control,35-44,Mobile
U07996,2025-03-12,Organic,Variant,25-34,Mobile
U07997,2025-03-10,Facebook,Variant,25-34,Desktop
U07998,2025-01-27,Instagram,Variant,25-34,Mobile
U07999,2025-03-01,TikTok,Control,18-24,Tablet
U08000,2025-02-26,Facebook,Control,35-44,Mobile
U08001,2025-02-18,Google Ads,Control,45+,Desktop
U08002,2025-02-08,Google Ads,Variant,25-34,Mobile
U08003,2025-02-16,Instagram,Control,35-44,Desktop
U08004,2025-03-25,Google Ads,Variant,18-24,Mobile
U08005,2025-03-20,Organic,Variant,35-44,Mobile
U08006,2025-02-22,TikTok,Control,35-44,Tablet
U08007,2025-01-25,Facebook,Variant,45+,Mobile
U08008,2025-03-28,Facebook,Control,25-34,Mobile
U08009,2025-02-02,TikTok,Control,25-34,Mobile
U08010,2025-01-02,Facebook,Variant,18-24,Tablet
U08011,2025-03-18,Google Ads,Variant,25-34,Mobile
U08012,2025-01-15,Google Ads,Variant,18-24,Mobile
U08013,2025-03-31,Google Ads,Control,35-44,Mobile
U08014,2025-02-02,Google Ads,Variant,18-24,Mobile
U08015,2025-02-27,Instagram,Control,35-44,Mobile
U08016,2025-01-07,Referral,Control,35-44,Mobile
U08017,2025-01-30,Facebook,Control,18-24,Mobile
U08018,2025-02-07,Google Ads,Control,35-44,Mobile
U08019,2025-02-06,Instagram,Control,35-44,Mobile
U08020,2025-01-20,Facebook,Control,35-44,Tablet
U08021,2025-01-21,Facebook,Variant,25-34,Desktop
U08022,2025-01-29,TikTok,Variant,45+,Mobile
U08023,2025-03-27,Facebook,Control,25-34,Mobile
U08024,2025-03-07,Facebook,Variant,35-44,Mobile
U08025,2025-02-05,Facebook,Control,35-44,Tablet
U08026,2025-03-14,Google Ads,Control,45+,Desktop
U08027,2025-01-14,Organic,Variant,25-34,Mobile
U08028,2025-03-30,Facebook,Variant,18-24,Mobile
U08029,2025-03-31,Facebook,Control,45+,Mobile
U08030,2025-02-24,Instagram,Variant,45+,Desktop
U08031,2025-01-13,Facebook,Control,25-34,Mobile
U08032,2025-02-12,Instagram,Variant,35-44,Mobile
U08033,2025-02-12,Google Ads,Variant,25-34,Desktop
U08034,2025-01-14,Facebook,Variant,35-44,Mobile
U08035,2025-01-25,Facebook,Control,25-34,Desktop
U08036,2025-01-15,Organic,Control,18-24,Mobile
U08037,2025-02-07,TikTok,Control,18-24,Tablet
U08038,2025-02-05,Facebook,Variant,25-34,Mobile
U08039,2025-03-31,Google Ads,Control,45+,Mobile
U08040,2025-03-11,Referral,Control,18-24,Mobile
U08041,2025-03-24,Facebook,Control,18-24,Mobile
U08042,2025-01-11,Google Ads,Control,35-44,Desktop
U08043,2025-01-17,Instagram,Control,18-24,Desktop
U08044,2025-01-05,Google Ads,Control,18-24,Desktop
U08045,2025-02-13,Facebook,Control,18-24,Mobile
U08046,2025-02-19,Google Ads,Variant,45+,Mobile
U08047,2025-02-28,Referral,Variant,25-34,Mobile
U08048,2025-03-02,Facebook,Control,45+,Mobile
U08049,2025-02-05,Facebook,Control,35-44,Mobile
U08050,2025-02-05,Facebook,Control,35-44,Mobile
U08051,2025-03-21,TikTok,Control,18-24,Mobile
U08052,2025-02-27,Google Ads,Control,25-34,Mobile
U08053,2025-02-27,Facebook,Control,18-24,Desktop
U08054,2025-01-31,Organic,Variant,35-44,Desktop
U08055,2025-02-20,TikTok,Variant,45+,Mobile
U08056,2025-03-15,Facebook,Control,45+,Mobile
U08057,2025-02-15,Organic,Control,45+,Mobile
U08058,2025-02-03,Facebook,Variant,25-34,Mobile
U08059,2025-02-24,Instagram,Control,18-24,Desktop
U08060,2025-02-16,Google Ads,Variant,25-34,Mobile
U08061,2025-02-22,Facebook,Variant,35-44,Mobile
U08062,2025-03-19,Facebook,Control,25-34,Mobile
U08063,2025-02-22,Google Ads,Variant,25-34,Mobile
U08064,2025-02-07,Facebook,Control,18-24,Mobile
U08065,2025-01-07,Google Ads,Control,45+,Desktop
U08066,2025-01-10,Google Ads,Control,25-34,Mobile
U08067,2025-03-09,Google Ads,Variant,25-34,Mobile
U08068,2025-03-11,Referral,Control,45+,Desktop
U08069,2025-01-13,Referral,Variant,18-24,Mobile
U08070,2025-03-11,Google Ads,Variant,35-44,Mobile
U08071,2025-01-19,Google Ads,Variant,18-24,Mobile
U08072,2025-03-19,Instagram,Variant,25-34,Mobile
U08073,2025-03-19,TikTok,Control,45+,Mobile
U08074,2025-01-09,Facebook,Control,18-24,Tablet
U08075,2025-02-20,Organic,Control,18-24,Mobile
U08076,2025-02-17,Instagram,Variant,45+,Mobile
U08077,2025-01-04,TikTok,Control,18-24,Tablet
U08078,2025-01-31,Referral,Control,45+,Mobile
U08079,2025-01-24,Referral,Control,35-44,Mobile
U08080,2025-02-18,TikTok,Variant,25-34,Mobile
U08081,2025-01-28,Google Ads,Variant,35-44,Desktop
U08082,2025-02-11,Google Ads,Control,35-44,Mobile
U08083,2025-01-27,Instagram,Control,25-34,Mobile
U08084,2025-02-03,Organic,Control,45+,Mobile
U08085,2025-02-18,Facebook,Control,35-44,Desktop
U08086,2025-03-22,Facebook,Control,25-34,Mobile
U08087,2025-02-05,Facebook,Variant,45+,Mobile
U08088,2025-03-25,TikTok,Variant,35-44,Tablet
U08089,2025-03-09,Google Ads,Control,45+,Mobile
U08090,2025-01-27,Instagram,Control,25-34,Mobile
U08091,2025-01-22,Google Ads,Variant,45+,Desktop
U08092,2025-02-22,Google Ads,Control,45+,Tablet
U08093,2025-03-14,Facebook,Variant,18-24,Mobile
U08094,2025-02-18,TikTok,Control,45+,Desktop
U08095,2025-01-14,TikTok,Variant,35-44,Desktop
U08096,2025-02-21,Google Ads,Variant,25-34,Mobile
U08097,2025-01-24,TikTok,Variant,18-24,Mobile
U08098,2025-02-16,TikTok,Variant,25-34,Mobile
U08099,2025-01-13,Organic,Variant,18-24,Mobile
U08100,2025-03-04,TikTok,Control,35-44,Mobile
U08101,2025-01-30,Organic,Variant,45+,Mobile
U08102,2025-03-10,Google Ads,Control,45+,Tablet
U08103,2025-02-27,TikTok,Control,45+,Mobile
U08104,2025-01-17,Organic,Control,45+,Mobile
U08105,2025-03-21,Google Ads,Control,35-44,Mobile
U08106,2025-02-13,TikTok,Variant,45+,Mobile
U08107,2025-01-07,Google Ads,Variant,45+,Mobile
U08108,2025-03-30,Instagram,Variant,35-44,Desktop
U08109,2025-01-16,Google Ads,Variant,35-44,Mobile
U08110,2025-02-21,Google Ads,Control,45+,Mobile
